STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,Wind Speed,Temperature,Extreme_Wind,Extreme_Temp
72406093721,2019-07-01T06:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"350,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0211,5","+0122,5","10138,5",2.1,21.1,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T07:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0206,5","+0122,5","10139,5",0,20.6,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T08:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"350,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0194,5","+0128,5","10141,5",1.5,19.4,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T09:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0183,5","+0133,5","10143,5",0,18.3,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T10:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0194,5","+0133,5","10147,5",2.6,19.4,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T11:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"330,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0217,5","+0139,5","10151,5",2.6,21.7,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T12:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"330,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0217,1","+0139,1","10151,1",2.6,21.7,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T12:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"030,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0233,5","+0133,5","10155,5",2.1,23.3,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T13:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0015,5","07620,5,M,N","016093,5,N,5","+0250,5","+0128,5","10156,5",1.5,25,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T14:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0256,5","+0128,5","10156,5",2.1,25.6,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T15:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0272,5","+0128,5","10151,5",2.1,27.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T16:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0283,5","+0133,5","10150,5",3.1,28.3,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T17:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"310,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0294,5","+0139,5","10148,5",4.6,29.4,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T18:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"310,1,N,0046,1","22000,1,9,N","016000,1,9,9","+0294,1","+0139,1","10148,1",4.6,29.4,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T18:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0026,5","07620,5,M,N","016093,5,N,5","+0300,5","+0133,5","10143,5",2.6,30,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T19:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"330,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0300,5","+0133,5","10139,5",2.6,30,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T20:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"330,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0306,5","+0139,5","10137,5",3.1,30.6,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T21:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0026,5","07620,5,M,N","016093,5,N,5","+0300,5","+0122,5","10131,5",2.6,30,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T22:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"310,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0300,5","+0139,5","10131,5",2.6,30,Non-extreme Wind,Non-Extreme
72406093721,2019-07-01T23:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0015,5","07620,5,M,N","016093,5,N,5","+0289,5","+0139,5","10131,5",1.5,28.9,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T00:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,N,0015,1","99999,9,9,N","016000,1,9,9","+0289,1","+0139,1","10131,1",1.5,28.9,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T00:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"160,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0256,5","+0167,5","10134,5",2.6,25.6,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T01:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"190,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0239,5","+0167,5","10136,5",1.5,23.9,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T02:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0222,5","+0167,5","10137,5",0,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T03:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0206,5","+0167,5","10138,5",0,20.6,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T04:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"230,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0194,5","+0167,5","10137,5",1.5,19.4,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T04:59:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",SOD  ,KBWI ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",n/a,n/a,n/a,n/a
72406093721,2019-07-02T05:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0211,5","+0172,5","10136,5",2.1,21.1,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T06:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"240,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0211,1","+0172,1","10136,1",2.1,21.1,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T06:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0189,5","+0167,5","10133,5",1.5,18.9,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T07:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0194,5","+0172,5","10134,5",0,19.4,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T08:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"220,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0194,5","+0172,5","10132,5",2.1,19.4,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T09:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0178,5","+0167,5","10129,5",2.1,17.8,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T10:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"230,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0211,5","+0172,5","10127,5",2.6,21.1,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T11:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"260,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0239,5","+0172,5","10129,5",2.6,23.9,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T12:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"260,1,N,0026,1","22000,1,9,N","016000,1,9,9","+0239,1","+0172,1","10129,1",2.6,23.9,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T12:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"220,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0272,5","+0167,5","10129,5",1.5,27.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T13:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0294,5","+0167,5","10124,5",3.6,29.4,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T14:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"230,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0306,5","+0172,5","10122,5",3.1,30.6,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T15:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0322,5","+0183,5","10117,5",3.1,32.2,Non-extreme Wind,Extreme Hot
72406093721,2019-07-02T16:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"260,5,N,0062,5","07620,5,M,N","016093,5,N,5","+0339,5","+0194,5","10114,5",6.2,33.9,Non-extreme Wind,Extreme Hot
72406093721,2019-07-02T17:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0339,5","+0200,5","10107,5",5.1,33.9,Non-extreme Wind,Extreme Hot
72406093721,2019-07-02T18:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"240,1,N,0051,1","22000,1,9,N","016000,1,9,9","+0339,1","+0200,1","10107,1",5.1,33.9,Non-extreme Wind,Extreme Hot
72406093721,2019-07-02T18:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0344,5","+0200,5","10098,5",4.6,34.4,Non-extreme Wind,Extreme Hot
72406093721,2019-07-02T19:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0356,5","+0200,5","10092,5",5.7,35.6,Non-extreme Wind,Extreme Hot
72406093721,2019-07-02T20:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0015,5","07620,5,M,N","016093,5,N,5","+0356,5","+0194,5","10086,5",1.5,35.6,Non-extreme Wind,Extreme Hot
72406093721,2019-07-02T21:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0067,5","07620,5,M,N","016093,5,N,5","+0278,5","+0200,5","10088,5",6.7,27.8,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T22:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"210,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0283,5","+0200,5","10086,5",2.6,28.3,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T23:44:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"280,5,N,0088,5","03353,5,M,N","016093,5,N,5","+0278,5","+0194,5","99999,9",8.8,27.8,Non-extreme Wind,Non-Extreme
72406093721,2019-07-02T23:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"290,5,N,0129,A","01676,6,M,N","016093,5,N,5","+0267,5","+0189,5","10106,5",12.9,26.7,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T00:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"290,1,N,0129,1","99999,9,9,N","016000,1,9,9","+0267,1","+0189,1","10106,1",12.9,26.7,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T00:06:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"270,5,N,0124,A","01524,5,M,N","002816,5,N,5","+0222,5","+0206,5","99999,9",12.4,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T00:11:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"260,5,N,0098,5","01524,5,M,N","001207,5,N,5","+0217,5","+0206,5","99999,9",9.8,21.7,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T00:19:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"240,5,N,0072,5","01524,5,M,N","004828,5,N,5","+0222,5","+0206,5","99999,9",7.2,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T00:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"230,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0222,5","+0200,5","10099,5",4.6,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T01:07:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-16,KBWI ,V030,"220,5,N,0041,5","04877,5,M,N","014484,5,N,5","+0222,5","+0200,5","99999,9",4.1,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T01:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"260,5,N,0026,5","04572,5,M,N","016093,5,N,5","+0222,5","+0211,5","10103,5",2.6,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T02:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0015,5","04572,5,M,N","016093,5,N,5","+0222,5","+0206,5","10106,5",1.5,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T03:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0222,5","+0211,5","10106,5",2.6,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T04:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"230,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0228,5","+0211,5","10106,5",1.5,22.8,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T04:59:00,6,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",SOD  ,KBWI ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",n/a,n/a,n/a,n/a
72406093721,2019-07-03T05:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"260,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0222,5","+0211,5","10103,5",2.6,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T06:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"260,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0222,1","+0211,1","10103,1",2.6,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T06:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"240,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0228,5","+0211,5","10101,5",2.1,22.8,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T07:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0222,5","+0211,5","10100,5",0,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T08:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"250,5,N,0015,5","07620,5,M,N","016093,5,N,5","+0222,5","+0211,5","10104,5",1.5,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T09:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0222,5","+0211,5","10108,5",0,22.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T10:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"280,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0233,5","+0217,5","10112,5",1.5,23.3,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T11:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0256,5","+0211,5","10116,5",0,25.6,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T12:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,C,0000,1","22000,1,9,N","016000,1,9,9","+0256,1","+0211,1","10116,1",0,25.6,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T12:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"260,5,N,0021,5","03353,5,M,N","016093,5,N,5","+0267,5","+0217,5","10121,5",2.1,26.7,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T13:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"280,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0272,5","+0200,5","10123,5",3.6,27.2,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T14:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"300,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0289,5","+0200,5","10125,5",4.1,28.9,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T15:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"320,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0306,5","+0200,5","10124,5",4.1,30.6,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T16:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"270,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0317,5","+0206,5","10121,5",2.1,31.7,Non-extreme Wind,Non-Extreme
72406093721,2019-07-03T17:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0026,5","07620,5,M,N","016093,5,N,5","+0328,5","+0206,5","10120,5",2.6,32.8,Non-extreme Wind,Extreme Hot
72406093721,2019-07-03T18:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"999,9,N,0026,1","99999,9,9,N","016000,1,9,9","+0328,1","+0206,1","10120,1",2.6,32.8,Non-extreme Wind,Extreme Hot
72406093721,2019-07-03T18:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0031,5","07620,5,M,N","016093,5,N,5","+0333,5","+0206,5","10118,5",3.1,33.3,Non-extreme Wind,Extreme Hot
72406093721,2019-07-03T19:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,V,0031,5","05486,5,M,N","016093,5,N,5","+0339,5","+0211,5","10113,5",3.1,33.9,Non-extreme Wind,Extreme Hot
72406093721,2019-07-03T20:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"270,5,N,0031,5","05486,5,M,N","016093,5,N,5","+0339,5","+0206,5","10109,5",3.1,33.9,Non-extreme Wind,Extreme Hot
72406093721,2019-07-03T21:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"340,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0333,5","+0206,5","10106,5",4.1,33.3,Non-extreme Wind,Extreme Hot
72406093721,2019-07-03T22:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"310,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0328,5","+0206,5","10107,5",3.6,32.8,Non-extreme Wind,Extreme Hot
72406093721,2019-07-03T23:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"050,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0306,5","+0211,5","10116,5",2.6,30.6,Non-extreme Wind,Non-Extreme
72406093721,2019-07-04T00:00:00,4,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-12,99999,V020,"050,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0306,1","+0211,1","10116,1",2.6,30.6,Non-extreme Wind,Non-Extreme
72406093721,2019-07-04T00:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"020,5,N,0026,5","06096,5,M,N","016093,5,N,5","+0289,5","+0217,5","10126,5",2.6,28.9,Non-extreme Wind,Non-Extreme
72406093721,2019-07-04T01:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0267,5","+0222,5","10133,5",0,26.7,Non-extreme Wind,Non-Extreme
72406093721,2019-07-04T02:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0261,5","+0222,5","10137,5",0,26.1,Non-extreme Wind,Non-Extreme
72406093721,2019-07-04T03:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0250,5","+0222,5","10139,5",0,25,Non-extreme Wind,Non-Extreme
72406093721,2019-07-04T04:54:00,7,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,KBWI ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0250,5","+0222,5","10139,5",0,25,Non-extreme Wind,Non-Extreme
